language,configuration,model,dependency,layer,head,uas_score,architecture,is_multilingual,rank,best_score,relative_score
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,ccomp,8,3,0.23484848,encoder,True,1.0,0.23484848,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,ccomp,8,3,0.23484848,encoder,True,1.0,0.23484848,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,ccomp,8,3,0.23484848,encoder,True,1.0,0.23484848,1.0
en,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,ccomp,8,3,0.23484848,encoder,True,1.0,0.23484848,1.0
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,ccomp,8,3,0.44827586,encoder,True,1.0,0.44827586,1.0
fr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,ccomp,8,3,0.44827586,encoder,True,1.0,0.44827586,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,ccomp,8,3,0.44827586,encoder,True,1.0,0.44827586,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,ccomp,8,3,0.44827586,encoder,True,1.0,0.44827586,1.0
pt,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,ccomp,8,3,0.42857143,encoder,True,1.0,0.42857143,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,ccomp,8,3,0.42857143,encoder,True,1.0,0.42857143,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,ccomp,8,3,0.40816328,encoder,True,3.0,0.42857143,0.9523809834920635
pt,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,ccomp,8,3,0.40816328,encoder,True,3.0,0.42857143,0.9523809834920635
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.44615385,encoder,True,3.0,0.45897436,0.9720670453138166
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.44615385,encoder,True,3.0,0.45897436,0.9720670453138166
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.3976436,encoder,True,3.0,0.42415318,0.9374999852647573
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.6334746,encoder,True,1.0,0.6334746,1.0
fr,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.63135594,encoder,True,2.0,0.6334746,0.9966554933694263
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.6292373,encoder,True,3.0,0.6334746,0.9933110183107579
gl,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.48207173,encoder,True,3.0,0.53386456,0.9029850754655824
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.5625,encoder,True,1.0,0.5625,1.0
pt,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.5625,encoder,True,1.0,0.5625,1.0
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.5546875,encoder,True,3.0,0.5625,0.9861111111111112
pt,bidirectional_relations_False+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,clausal_verb_arguments,8,3,0.5546875,encoder,True,3.0,0.5625,0.9861111111111112
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,compound,11,0,1.2326388,encoder,True,3.0,1.296875,0.9504684722891565
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,compound,11,0,0.9770115,encoder,True,3.0,1.1724138,0.8333333333333334
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,11,0,0.3761468,encoder,True,1.0,0.3761468,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,11,0,0.3761468,encoder,True,1.0,0.3761468,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,dep,11,0,0.34862384,encoder,True,3.0,0.3761468,0.9268292060440233
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,dep,11,0,0.34862384,encoder,True,3.0,0.3761468,0.9268292060440233
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,11,0,0.52380955,encoder,True,3.0,0.5714286,0.9166666666666666
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,11,0,1.5,encoder,True,3.0,2.0,0.75
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,11,0,1.5,encoder,True,3.0,2.0,0.75
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,0.34862384,encoder,True,3.0,0.3761468,0.9268292060440233
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,0.34862384,encoder,True,3.0,0.3761468,0.9268292060440233
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,0.78571427,encoder,True,1.0,0.78571427,1.0
eu,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,0.78571427,encoder,True,1.0,0.78571427,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,0.5714286,encoder,True,1.0,0.5714286,1.0
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,0.56,encoder,True,2.0,0.5714286,0.9799999510000026
pt,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,0.58082193,encoder,True,1.0,0.58082193,1.0
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,0.58082193,encoder,True,1.0,0.58082193,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,2.0,encoder,True,1.0,2.0,1.0
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,dep,9,3,2.0,encoder,True,1.0,2.0,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,dep,9,3,1.5,encoder,True,3.0,2.0,0.75
tr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,dep,9,3,1.5,encoder,True,3.0,2.0,0.75
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,expl,11,0,1.4736842,encoder,True,1.0,1.4736842,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,expl,11,0,1.4736842,encoder,True,1.0,1.4736842,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,expl,11,0,1.4473684,encoder,True,3.0,1.4736842,0.9821428498724488
en,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_False+soft_scores_False,deberta-v3-base,expl,11,0,1.4473684,encoder,True,3.0,1.4736842,0.9821428498724488
es,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,expl,11,0,1.255618,encoder,True,1.0,1.255618,1.0
fr,bidirectional_relations_True+group_relations_by_family_True+remove_self_attention_True+soft_scores_False,deberta-v3-base,expl,11,0,1.3209877,encoder,True,1.0,1.3209877,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,flat,11,0,1.4233129,encoder,True,2.0,1.4846625,0.9586777466259166
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,flat,11,0,1.076087,encoder,True,3.0,1.3828503,0.778165937412025
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,flat,11,0,1.1184211,encoder,True,2.0,1.5350877,0.7285714685877556
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,flat,11,0,0.6896552,encoder,True,3.0,0.9310345,0.740740756652949
pt,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,flat,11,0,0.76619273,encoder,True,2.0,0.9778831,0.7835218033730208
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,flat,11,0,1.2481751,encoder,True,2.0,1.3613138,0.916890066052368
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,iobj,9,3,1.0588236,encoder,True,1.0,1.0588236,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,iobj,9,3,1.0294118,encoder,True,2.0,1.0588236,0.972222190740743
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,iobj,9,3,1.6,encoder,True,1.0,1.6,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,iobj,9,3,1.3333334,encoder,True,2.0,1.6,0.8333333749999999
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,iobj,9,3,0.7307692,encoder,True,1.0,0.7307692,1.0
gl,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,iobj,9,3,0.46153846,encoder,True,3.0,0.7307692,0.6315789718559567
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,iobj,9,3,0.33333334,encoder,True,2.0,0.6666667,0.49999998500000076
tr,bidirectional_relations_False+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,iobj,9,3,0.33333334,encoder,True,2.0,0.6666667,0.49999998500000076
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,iobj,11,0,0.9705882,encoder,True,3.0,1.0588236,0.9166665722222286
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,iobj,11,0,0.9705882,encoder,True,3.0,1.0588236,0.9166665722222286
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,iobj,11,0,1.2,encoder,True,3.0,1.6,0.7499999999999999
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nmod,11,4,0.419128,encoder,True,1.0,0.419128,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nmod,11,4,0.41631505,encoder,True,2.0,0.419128,0.9932885657841997
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nmod,11,4,0.7822645,encoder,True,1.0,0.7822645,1.0
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nmod,11,4,0.8186412,encoder,True,2.0,0.9629422,0.850145730449865
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nmod,10,5,0.40225035,encoder,True,3.0,0.419128,0.9597315140004962
eu,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nmod,10,5,0.7806809,encoder,True,2.0,0.7822645,0.9979756207778826
tr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nmod,10,5,0.81302637,encoder,True,3.0,0.9629422,0.8443148197264592
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj:pass,11,4,0.5083333,encoder,True,1.0,0.5083333,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nsubj:pass,11,4,0.5083333,encoder,True,1.0,0.5083333,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj:pass,11,4,0.64467007,encoder,True,1.0,0.64467007,1.0
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nsubj:pass,11,4,0.6345178,encoder,True,2.0,0.64467007,0.9842519910998816
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj:pass,5,7,0.41666666,encoder,True,3.0,0.5083333,0.8196721717817819
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nsubj:pass,5,7,0.41666666,encoder,True,3.0,0.5083333,0.8196721717817819
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj:pass,5,7,0.5837563,encoder,True,3.0,0.64467007,0.9055117139221308
gl,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nsubj:pass,5,7,0.6,encoder,True,3.0,0.68,0.8823529411764705
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,11,0,1.2833333,encoder,True,1.0,1.2833333,1.0
en,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_False+soft_scores_False,deberta-v3-base,nummod,11,0,1.2083334,encoder,True,3.0,1.2833333,0.9415585179625588
es,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,11,0,1.0223464,encoder,True,3.0,1.2821229,0.7973856484429066
fr,bidirectional_relations_True+group_relations_by_family_False+remove_self_attention_True+soft_scores_False,deberta-v3-base,nummod,11,0,1.262069,encoder,True,2.0,1.5068965,0.8375286557504116
